artist_id,track_id,track_name,album_name,release_date,popularity,duration_ms,preview_url,spotify_url
3pvRbmrqOyFxB2Eext4Dki,3yIHMyH6AeiaRRtAD7WgNQ,Play Mass,Lest We Forget What We Came Here to Do,2015-09-25,25,304068,,https://open.spotify.com/track/3yIHMyH6AeiaRRtAD7WgNQ
65dGLGjkw3UbddUg2GKQoZ,1IqF5PUDUnaykHLs0RWbDO,Time Moves Slow,IV,2016-07-08,65,273864,,https://open.spotify.com/track/1IqF5PUDUnaykHLs0RWbDO
65dGLGjkw3UbddUg2GKQoZ,5toKOQ86ydhA5UJ8DfENzy,Running Away,Running Away,2021-06-21,60,111786,,https://open.spotify.com/track/5toKOQ86ydhA5UJ8DfENzy
65dGLGjkw3UbddUg2GKQoZ,4jmLj7bALZTQoe93dT623W,In Your Eyes,IV,2016-07-08,57,247054,,https://open.spotify.com/track/4jmLj7bALZTQoe93dT623W
65dGLGjkw3UbddUg2GKQoZ,6EbIz9W5NirugVL9muoqBQ,Running Away (Time),Running Away (Time),2021-11-22,57,92266,,https://open.spotify.com/track/6EbIz9W5NirugVL9muoqBQ
65dGLGjkw3UbddUg2GKQoZ,5D7AFGloFpXtdT2PiKTEC3,Alien Love Call,New Heart Designs,2023-08-11,55,222741,,https://open.spotify.com/track/5D7AFGloFpXtdT2PiKTEC3
65dGLGjkw3UbddUg2GKQoZ,2hFJkTkYuul6obJwUakb0v,One Last Dance,Slow Burn,2024-04-12,54,208741,,https://open.spotify.com/track/2hFJkTkYuul6obJwUakb0v
65dGLGjkw3UbddUg2GKQoZ,5SqHQPdRnsypIJEJNTspWE,Caroline,Slow Burn,2024-04-12,51,246836,,https://open.spotify.com/track/5SqHQPdRnsypIJEJNTspWE
65dGLGjkw3UbddUg2GKQoZ,2enifRQ2CMEK8VPFhtX7cR,Poeira Cosmica,Poeira Cosmica,2024-11-07,50,253482,,https://open.spotify.com/track/2enifRQ2CMEK8VPFhtX7cR
65dGLGjkw3UbddUg2GKQoZ,5UWJ898JHDe9Ong9Gnkdhd,Sleeper,Sleeper,2023-10-18,47,244271,,https://open.spotify.com/track/5UWJ898JHDe9Ong9Gnkdhd
65dGLGjkw3UbddUg2GKQoZ,37d6wINGgXhG8r95A13M4i,Marking My Time - BADBADNOTGOOD Edit,Marking My Time (BADBADNOTGOOD Edit),2023-11-10,47,252503,,https://open.spotify.com/track/37d6wINGgXhG8r95A13M4i
5FnpXrrMdJVZCK54oHWqUa,1fHjb4JsAuno8LTSWCV6i6,Butterscotch,In the Moment,2015-01-20,31,159092,,https://open.spotify.com/track/1fHjb4JsAuno8LTSWCV6i6
5FnpXrrMdJVZCK54oHWqUa,2G6rigRT2zK9yV2Xkbopnn,Autumn In New York,Deciphering The Message,2021-11-19,34,355880,,https://open.spotify.com/track/2G6rigRT2zK9yV2Xkbopnn
5FnpXrrMdJVZCK54oHWqUa,0uxgN97AvcTbJFZSflyoKa,Inner Flight,Universal Beings,2018-10-26,29,182946,,https://open.spotify.com/track/0uxgN97AvcTbJFZSflyoKa
5FnpXrrMdJVZCK54oHWqUa,7kqt0dEjaIw3pdoqbDn3RF,Gnawa,In the Moment,2015-01-20,26,119315,,https://open.spotify.com/track/7kqt0dEjaIw3pdoqbDn3RF
5FnpXrrMdJVZCK54oHWqUa,3FGtaWXYYsnxGjnlhDWwT7,The Jaunt,In the Moment,2015-01-20,25,162642,,https://open.spotify.com/track/3FGtaWXYYsnxGjnlhDWwT7
5FnpXrrMdJVZCK54oHWqUa,6AS9fqmJHJinba1tremx4a,When Your Lover Has Gone,Deciphering The Message,2021-11-19,29,131160,,https://open.spotify.com/track/6AS9fqmJHJinba1tremx4a
5FnpXrrMdJVZCK54oHWqUa,0tYG6RjHYC3nrbyPtbhnQs,Never In My Short Sweet Life - Makaya McCraven Remix,Never In My Short Sweet Life (Makaya McCraven Remix),2024-08-06,29,278690,,https://open.spotify.com/track/0tYG6RjHYC3nrbyPtbhnQs
5FnpXrrMdJVZCK54oHWqUa,4g5I3nH8en7B9P7RyOCWyk,I'm New Here,We're New Again - A Reimagining by Makaya McCraven,2020-02-07,24,253453,,https://open.spotify.com/track/4g5I3nH8en7B9P7RyOCWyk
5FnpXrrMdJVZCK54oHWqUa,7vrUr4ik4xw8ukdGdQ1v9Q,Dream Another,In These Times,2022-09-23,23,192937,,https://open.spotify.com/track/7vrUr4ik4xw8ukdGdQ1v9Q
5FnpXrrMdJVZCK54oHWqUa,3WHgOQumz1WxjuMJANYMFD,Black Rhythm Happening,Deciphering The Message,2021-11-19,17,214880,,https://open.spotify.com/track/3WHgOQumz1WxjuMJANYMFD
